1.87, 35.6635, -0.0113282, 0, -0.0179669, -0.0434371, 61.4128, 99.3469, 1.34226, 0.0940637, 0.0913216
1.88, 35.693, -0.0113972, 0, -0.0180503, -0.0436815, 61.7692, 99.3405, 1.35779, 0.0939348, 0.0914319
1.89, 35.7225, -0.011466, 0, -0.0181337, -0.0439259, 62.1258, 99.334, 1.37343, 0.0938062, 0.091542
1.9, 35.752, -0.0115346, 0, -0.0182171, -0.0441705, 62.4828, 99.3275, 1.38916, 0.093678, 0.0916519
1.91, 35.7814, -0.011603, 0, -0.0183006, -0.0444151, 62.8401, 99.321, 1.405, 0.0935501, 0.0917617
1.92, 35.8109, -0.0116712, 0, -0.0183841, -0.0446598, 63.1976, 99.3144, 1.42093, 0.0934226, 0.0918713
1.93, 35.8404, -0.0117393, 0, -0.0184676, -0.0449046, 63.5554, 99.3078, 1.43697, 0.0932955, 0.0919808
1.94, 35.8698, -0.0118071, 0, -0.0185511, -0.0451494, 63.9136, 99.3012, 1.4531, 0.0931687, 0.0920901
1.95, 35.8993, -0.0118748, 0, -0.0186347, -0.0453944, 64.272, 99.2945, 1.46934, 0.0930422, 0.0921992
1.96, 35.9287, -0.0119422, 0, -0.0187184, -0.0456394, 64.6307, 99.2878, 1.48568, 0.0929161, 0.0923082
1.97, 35.9581, -0.0120095, 0, -0.018802, -0.0458845, 64.9897, 99.281, 1.50212, 0.0927904, 0.092417
1.98, 35.9875, -0.0120766, 0, -0.0188857, -0.0461297, 65.349, 99.2743, 1.51866, 0.092665, 0.0925256
1.99, 36.0169, -0.0121435, 0, -0.0189694, -0.046375, 65.7085, 99.2675, 1.5353, 0.09254, 0.0926341
2, 36.0463, -0.0122102, 0, -0.0190532, -0.0466203, 66.0684, 99.2606, 1.55205, 0.0924152, 0.0927425
2.01, 36.0757, -0.0122768, 0, -0.019137, -0.0468657, 66.4286, 99.2537, 1.56889, 0.0922909, 0.0928506
2.02, 36.1051, -0.0123431, 0, -0.0192208, -0.0471112, 66.789, 99.2468, 1.58584, 0.0921669, 0.0929586
2.03, 36.1345, -0.0124093, 0, -0.0193046, -0.0473568, 67.1497, 99.2398, 1.60289, 0.0920432, 0.0930664
2.04, 36.1638, -0.0124753, 0, -0.0193885, -0.0476024, 67.5107, 99.2328, 1.62005, 0.0919198, 0.0931741
2.05, 36.1932, -0.0125411, 0, -0.0194724, -0.0478482, 67.872, 99.2258, 1.6373, 0.0917968, 0.0932816
2.06, 36.2225, -0.0126067, 0, -0.0195563, -0.048094, 68.2336, 99.2188, 1.65466, 0.0916742, 0.0933889
2.07, 36.2518, -0.0126722, 0, -0.0196403, -0.0483399, 68.5955, 99.2117, 1.67213, 0.0915519, 0.0934961
2.08, 36.2812, -0.0127375, 0, -0.0197243, -0.0485858, 68.9577, 99.2045, 1.68969, 0.0914299, 0.093603
2.09, 36.3105, -0.0128026, 0, -0.0198083, -0.0488318, 69.3201, 99.1973, 1.70736, 0.0913082, 0.0937099
