6.09,  9.49038,  -1.13077,  876.71
6.1,  9.49041,  -1.13087,  876.341
6.11,  9.49044,  -1.13097,  875.972
6.12,  9.49048,  -1.13106,  875.602
6.13,  9.49051,  -1.13116,  875.232
6.14,  9.49054,  -1.13125,  874.862
6.15,  9.49058,  -1.13134,  874.491
6.16,  9.49061,  -1.13143,  874.121
6.17,  9.49065,  -1.13151,  873.75
6.18,  9.49068,  -1.13159,  873.379
6.19,  9.49072,  -1.13167,  873.007
6.2,  9.49076,  -1.13175,  872.635
6.21,  9.4908,  -1.13182,  872.263
6.22,  9.49084,  -1.13189,  871.891
6.23,  9.49088,  -1.13196,  871.519
6.24,  9.49092,  -1.13203,  871.146
6.25,  9.49096,  -1.13209,  870.773
6.26,  9.49101,  -1.13215,  870.399
6.27,  9.49105,  -1.13221,  870.026
